O1,O2,O3,O4,O5,O6,O7,H_exact,H_L_exact,H_R_exact,G_exact,K_exact,model,param,layer,type,shape,n
-0.032501220703125,-0.0189056396484375,-0.0088958740234375,-5.137920379638672e-05,0.0087890625,0.0187530517578125,0.0323486328125,0.02277894886681982,0.013777033931229596,0.013717591570740234,-0.0014956204059528198,0.6035095311623211,Pythia-160M,gpt_neox.layers.2.mlp.dense_h_to_4h.weight,2,ffn_input,"(3072, 768)",2359296
-0.02197265625,-0.01282501220703125,-0.00605010986328125,3.874301910400391e-06,0.006061553955078125,0.01282501220703125,0.0219879150390625,0.015317534890376313,0.009149171162303456,0.009142696309582424,-0.0004162560486105855,0.597089140086708,Pythia-160M,gpt_neox.layers.2.mlp.dense_4h_to_h.weight,2,ffn_output,"(768, 3072)",2359296
-0.0311431884765625,-0.0174713134765625,-0.00807952880859375,-7.987022399902344e-06,0.00806427001953125,0.0174407958984375,0.0311126708984375,0.023416508047274773,0.015133343123783104,0.015139333829800275,0.00017906866795741372,0.6463960572700874,Pythia-160M,gpt_neox.layers.3.attention.query_key_value.weight,3,attn_input,"(2304, 768)",1769472
-0.02569580078125,-0.0149383544921875,-0.0070343017578125,2.6226043701171875e-06,0.007030487060546875,0.0149383544921875,0.025634765625,0.01787932732592405,0.010702979905747471,0.010696867985542566,-9.449697438601847e-05,0.5984522656023369,Pythia-160M,gpt_neox.layers.3.attention.dense.weight,3,attn_output,"(768, 768)",589824
-0.03118896484375,-0.01812744140625,-0.0085601806640625,-0.00012814998626708984,0.00829315185546875,0.017822265625,0.0308685302734375,0.021870330392099884,0.013277813347537824,0.013234862069594818,-0.0012748677561448623,0.606133399491525,Pythia-160M,gpt_neox.layers.3.mlp.dense_h_to_4h.weight,3,ffn_input,"(3072, 768)",2359296
-0.02203369140625,-0.0128173828125,-0.006008148193359375,7.569789886474609e-06,0.0060272216796875,0.01284027099609375,0.0220184326171875,0.015349041668463946,0.00920607456480136,0.009195567399580568,-0.0003373486056902869,0.59943944260018,Pythia-160M,gpt_neox.layers.3.mlp.dense_4h_to_h.weight,3,ffn_output,"(768, 3072)",2359296
-0.0295257568359375,-0.0163421630859375,-0.007480621337890625,2.580881118774414e-05,0.007549285888671875,0.0164031982421875,0.029510498046875,0.022535502826671022,0.014819978051796481,0.014781832113940609,-0.0007591997328338596,0.6567816656547599,Pythia-160M,gpt_neox.layers.4.attention.query_key_value.weight,4,attn_input,"(2304, 768)",1769472
-0.0233001708984375,-0.01352691650390625,-0.00635528564453125,3.001093864440918e-05,0.006366729736328125,0.01354217529296875,0.023284912109375,0.016287178598961165,0.009802210949298265,0.009783886973713784,-0.0014793002247499077,0.6012735049231086,Pythia-160M,gpt_neox.layers.4.attention.dense.weight,4,attn_output,"(768, 768)",589824
-0.03082275390625,-0.0177154541015625,-0.00830841064453125,-6.866455078125e-05,0.0081634521484375,0.017547607421875,0.0306243896484375,0.021516949105085184,0.013116744607491203,0.013068227843984285,-0.00130537508843906,0.6084731697693865,Pythia-160M,gpt_neox.layers.4.mlp.dense_h_to_4h.weight,4,ffn_input,"(3072, 768)",2359296
-0.0231170654296875,-0.01345062255859375,-0.006328582763671875,1.0371208190917969e-05,0.00634765625,0.0134735107421875,0.02313232421875,0.016167051297113884,0.009706685014240558,0.009696411390530185,-0.00029617113310427274,0.6000814882128367,Pythia-160M,gpt_neox.layers.4.mlp.dense_4h_to_h.weight,4,ffn_output,"(768, 3072)",2359296
-0.03173828125,-0.01739501953125,-0.00797271728515625,1.7464160919189453e-05,0.00800323486328125,0.0174713134765625,0.03179931640625,0.024555263815609914,0.01630534092934492,0.01635529353653611,0.0011010094973048243,0.6650434446792318,Pythia-160M,gpt_neox.layers.5.attention.query_key_value.weight,5,attn_input,"(2304, 768)",1769472
-0.02703857421875,-0.0157318115234375,-0.00740814208984375,4.470348358154297e-06,0.007381439208984375,0.01568603515625,0.0270233154296875,0.0188510000687327,0.011296033571852604,0.011306031939562268,-0.0002670582671262285,0.599492478621967,Pythia-160M,gpt_neox.layers.5.attention.dense.weight,5,attn_output,"(768, 768)",589824
-0.0307159423828125,-0.0177001953125,-0.008270263671875,2.9802322387695312e-05,0.00829315185546875,0.0177001953125,0.0306854248046875,0.021469099782532593,0.01301561432912897,0.012980851778598678,-0.0015298566264660256,0.6054391281202799,Pythia-160M,gpt_neox.layers.5.mlp.dense_h_to_4h.weight,5,ffn_input,"(3072, 768)",2359296
-0.02447509765625,-0.014251708984375,-0.00672149658203125,1.9282102584838867e-05,0.006722927093505859,0.0142822265625,0.0244598388671875,0.017134961768205257,0.010277994459203101,0.010280532489105099,-0.0006903944848991202,0.599899994713018,Pythia-160M,gpt_neox.layers.5.mlp.dense_4h_to_h.weight,5,ffn_output,"(768, 3072)",2359296
-0.031341552734375,-0.016876220703125,-0.007709503173828125,1.3113021850585938e-05,0.00771331787109375,0.0169219970703125,0.031341552734375,0.02886330219879946,0.020908654723219417,0.02092231154387668,2.2138347524403803e-05,0.7246393011267437,Pythia-160M,gpt_neox.layers.6.attention.query_key_value.weight,6,attn_input,"(2304, 768)",1769472
-0.024169921875,-0.01378631591796875,-0.006450653076171875,-3.904104232788086e-06,0.0064239501953125,0.01378631591796875,0.0241851806640625,0.0169955618432343,0.010397155183656852,0.010413504033446467,0.0002721207319345189,0.6122380480580509,Pythia-160M,gpt_neox.layers.6.attention.dense.weight,6,attn_output,"(768, 768)",589824
